"chemical.id","bottle.id","conc","date","plate.id","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92"
1174,"P215706",0,20220506,25488,"G12",0.26800000667572,0.312999993562698,0.26800000667572,1.37900003790855,0,0,0.0920000001788139,0.39300000667572,0,0,0,0.119000002741814,0.547999978065491,0.547999978065491,0,0.138999998569489,0,0,0.0790000036358833,0,0.202999994158745,0,0.398000001907349,0.217999994754791,0,0,0,0,0,0,0,0,0,0.0869999974966049,0.34799998998642,0,0.0790000036358833,0.216000005602837,0.135000005364418,0.0520000010728836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268999993801117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136000007390976,0,0.0820000022649765,0,0,0.236000001430511,0,0,0,0,0.456000000238419,0,0.0820000022649765,0,0.24099999666214
1174,"P215706",0,20220506,25488,"H01",0.39300000667572,0,0.382999986410141,0.584999978542328,0.435999989509583,0.141000002622604,0,0.0439999997615814,0,0,0,0,0.474000006914139,0,0,0,0,0,0,0,0,0,0.46000000834465,0.0850000008940697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272000014781952,0,0,0,0.829999983310699,0,0,0,0,0,0,0,0.194999992847443,0.241999998688698,0,0,0,0,0.177000001072884,0,0.172000005841255,0,0,0,0,0,0,0,0,0,0,0,0,0.222000002861023,0,0,0,0.165000006556511,0.354000002145767,0,0,0
1174,"P215706",0,20220506,25488,"H02",0,0.19200000166893,0.372000008821487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108999997377396,0,0,0,0,0.38400000333786,0,0.282000005245209,0,0.425000011920929,0,0.345999985933304,0.160999998450279,0.160999998450279,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418999999761581,0,0.159999996423721,1.03199994564056,0.762000024318695,0.36599999666214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83299994468689,0.654999971389771,0.611999988555908,0,0,0.0810000002384186,0,0,0,0,0,0,0,0.287000000476837,0,0.0759999975562096
1174,"P215706",0,20220506,25488,"H03",0,0,0,0,0,0,0,0.757000029087067,0.335999995470047,0,0.214000001549721,0,0.140000000596046,0.296000003814697,0,0.209999993443489,0.158000007271767,0,0.0780000016093254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17399999499321,0,0,0,0,0,0.275000005960464,1.94400000572205,0.948000013828278,0.421000003814697,0,0,0.23199999332428,0.587000012397766,1.56099998950958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11599999666214,0.11599999666214,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25488,"H04",0.204999998211861,0.0930000022053719,0,1.20500004291534,0.550000011920929,1.08500003814697,1.3400000333786,1.15100002288818,0.170000001788139,1.47500002384186,1.64999997615814,0.940999984741211,1.24699997901917,0.448000013828278,1.45299994945526,1.35000002384186,1.35899996757507,0,1.89400005340576,0.899999976158142,0.164000004529953,0.837999999523163,2.01699995994568,0.580999970436096,1.30299997329712,0.690999984741211,2.1710000038147,0.354000002145767,0.456999987363815,0.181999996304512,0,0,0,0.670000016689301,1.12100005149841,1.08500003814697,1.97699999809265,0.822000026702881,1.36500000953674,0.168999999761581,0.333000004291534,0.486999988555908,0,0,0.723999977111816,0,0,0,0,0,0,0.112000003457069,0,1.30999994277954,0,0.698000013828278,1.08899998664856,0.142000004649162,1.03400003910065,0.146999999880791,0,0,0.340999990701675,0.73199999332428,0.140000000596046,0.337999999523163,0.633000016212463,0.558000028133392,0.889999985694885,1.72500002384186,0.40599998831749,1.23300004005432,0.950999975204468,0.284999996423721,1.37800002098083,0.796999990940094,1.71000003814697,3.18199992179871,2.35899996757507,2.45900011062622,1.41099998354912,1.20200002193451,1.97200000286102,2.90899991989136,2.3449999988079,2.52999997138977,0.991999983787537,0.377999991178513,0,0,0.799000024795532,0,0.677999973297119
1174,"P215706",0,20220506,25488,"H05",0,0,0,0,0,0.759999990463257,0.586000025272369,0.731000006198883,0.28999999165535,0.28999999165535,0,0.372999995946884,0,0.337000012397766,0,0.259999990463257,0.247999995946884,0,0.221000000834465,0.867999970912933,0.809000015258789,0.565999984741211,0.122000001370907,1.43599998950958,1.2039999961853,0.328999996185303,0.407999992370605,0,0.328999996185303,0.697000026702881,0.0920000001788139,0.542999982833862,0.772000014781952,0,0.552999973297119,0.624000012874603,0.699000000953674,0,0.382999986410141,0.158999994397163,0.256000012159348,0,0.0869999974966049,0.231000006198883,0.708999991416931,0.222000002861023,0.090999998152256,0,0,0.259999990463257,0.425999999046326,0.323000013828278,0,0,0.0879999995231628,0,0.328999996185303,0.112999998033047,0.272000014781952,0.375999987125397,0.241999998688698,0,0,0,0,0,0,0,0,0,0.0799999982118607,0.0780000016093254,0,0,0.31700000166893,0,0,0,0,0,0,0,0,0,0.388999998569489,0.331999987363815,0,0,0,0.34400001168251,0,0.187999993562698,0
1174,"P215706",0,20220506,25488,"H06",2.30599999427795,1.82500004768372,3.14000010490417,2.51099991798401,0.428999990224838,0.832000017166138,1.54799997806549,0.670000016689301,1.39699995517731,0.871999979019165,0,1.23399996757507,1.13499999046326,2.46499991416931,2.64400005340576,2.46600008010864,2.39400005340576,1.73800003528595,0.523999989032745,0,0,0,0,0,0,0,0,0,0,0.871999979019165,0.934000015258789,0.694999992847443,0.207000002264977,0.435000002384186,0,0,0,0.662000000476837,0,0,0.319000005722046,0.0520000010728836,0,0,0,0,0,0,0,0,0.542999982833862,0.163000002503395,0.460999995470047,0.231000006198883,0.257999986410141,0,0,0.180000007152557,0,0,0,0,0,0,0,0,0,0,0,0.542999982833862,0.19200000166893,0,0,0,0,0.340999990701675,0.955999970436096,0.0469999983906746,0,1.4190000295639,0,0,0,0.42399999499321,0,0,0.483000010251999,0.382999986410141,0.23199999332428,0,0,0,0
1174,"P215706",0,20220506,25488,"H07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25488,"H08",0,0.404000014066696,0.165000006556511,0,0.551999986171722,0.305000007152557,1.15799999237061,0.0850000008940697,0.381999999284744,0,0.270999997854233,0.523000001907349,0,0,0.130999997258186,0,0,0.0549999997019768,0,0,0,0,0,0,0,0.0489999987185001,0.500999987125397,0.187999993562698,0.64300000667572,0,0,0,0,0.540000021457672,0,0,0,0,0,0.104000002145767,0,0.365000009536743,0,0,0,0,0,0.46000000834465,0.806999981403351,0.361999988555908,0,0.537000000476837,0.108999997377396,0,0.388000011444092,0.0149999996647239,0,0,0,0.504999995231628,0.0769999995827675,0,0,0,0,0,0,0,0.0430000014603138,0,0,0.504999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25488,"H09",4.37900018692017,5.28499984741211,5.04199981689453,4.19700002670288,1.27999997138977,3.75399994850159,2.69600009918213,0,2.70300006866455,2.07299995422363,2.42700004577637,1.96200001239777,1.89100003242493,2.51699995994568,2.16400003433228,3.48599997162819,1.03799998760223,1.12899994850159,2.99200010299683,0.550999999046326,2.8510000705719,0.851999998092651,1.80799996852875,2.62400007247925,2.46499991416931,2.40700006484985,2.32500004768372,1.34599995613098,0.947000026702881,2.39800000190735,3.37299990653992,3.76399993896484,1.0789999961853,0.657000005245209,0,0.342000007629395,0.566999971866608,3.67600011825562,0,0,0,0,1.30799996852875,1.51800000667572,2.11099997162819,3.5090000629425,3.51300001144409,0.879999995231628,1.46700000762939,0.782999992370605,1.90900003910065,1.21099996566772,2.20499992370605,3.94300007820129,0.671000003814697,0.587000012397766,0.293000012636185,1.83800005912781,3.79900002479553,0.0520000010728836,1.82000005245209,3.5220000743866,2.1800000667572,0.458999991416931,2.73900008201599,0.939000010490417,0.293000012636185,1.69700002670288,3.84400010108948,2.01799988746643,1.41100001335144,0,0.922999978065491,0.765999972820282,0.995999991893768,0.433999985456467,0,0,0,0.370000004768372,0.660000026226044,2.95600008964539,5.07499980926514,2.9909999370575,3.51900005340576,2.6470000743866,3.71799993515015,2.76799988746643,4.3600001335144,3.35800004005432,1.91400003433228,1.51999998092651,0.925000011920929
1174,"P215706",0,20220506,25488,"H10",0,0,0,0,0,0,0,0.561999976634979,0,0,0.0820000022649765,0.150999993085861,0,0,0,0,0,0,0,0,0,0.377000004053116,0,0,0,0.32600000500679,0,0.402999997138977,0.101000003516674,0,0,0,0,0,0,0,0,0,0.444000005722046,0.0520000010728836,0.164000004529953,0,0,0,0,0,0,0,0,0,0,1.2059999704361,0.238000005483627,0,0,0,0,0,0,0,0,0,0,0.0520000010728836,0,0,0.194000005722046,0.853999972343445,0.656000018119812,1.31200003623962,0.164000004529953,0,0,0,0,0,0,0,0,0.256999999284744,0.236000001430511,0.167999997735023,0.596000015735626,0.432000011205673,0.164000004529953,0.966000020503998,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25488,"H11",1.67599999904633,0,0.218999996781349,0.462000012397766,0,0,0,0,0.654999971389771,0.559000015258789,0.479000002145767,0.0799999982118607,0.289000004529953,0,0.237000003457069,0.232999995350838,0.663999974727631,0,0.0729999989271164,0.0729999989271164,0.236000001430511,0.259999990463257,0,0,0,0,0,0,0.263000011444092,0.337000012397766,1.34099996089935,0.720000028610229,0.782000005245209,0.0299999993294477,0,0,0,0.517000019550323,0,0.931999981403351,0.287999987602234,0.43299999833107,0,0.197999998927116,0.597000002861023,0.490000009536743,1.14199995994568,0.731000006198883,0,0,0,0,0,0.800000011920929,0,0,0.0700000002980232,0.0890000015497208,0,0.137999996542931,0.245000004768372,0,0,0.324000000953674,0,0.130999997258186,0,0.202000007033348,0,0,0,0,0,0,0,0.199000000953674,0,0.0689999982714653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145999997854233,0.180999994277954
1174,"P215706",0,20220506,25488,"H12",0,0,0,0,0,0,0,4.7480001449585,0,0.23199999332428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23199999332428,0,1.0440000295639,0,0.23199999332428,0,0,0,0,0.23199999332428,0.695999979972839,0.11599999666214,0.23199999332428,0,0,0.11599999666214,0.23199999332428,0.23199999332428,0,0,0.11599999666214,0,0.34799998998642,0,0,0,0,0,0,0.579999983310699,0.34799998998642,0.11599999666214,0,0.34799998998642,0,0.11599999666214,0.11599999666214,0,0,0,0,0,0,0,0,0,0,0.900999993085862,0.0729999989271164,0.595000028610229,1.62800002098083,0,0,0,0,0,0.916000008583069,0,0,0,0,0.165999993681908,0,0,0,0.842999994754791,1.31200003623962
