SARL_plateID,Expt_ID,Chemical_name,Microbiome_treat,BaP_uM,Sample,Extract_batch,Expt_plateID,Sample_well,Sample_row,Sample_col,Tube,CD1,Dissector,Dissect_result
19902,cv-BaP-16S-03,B[a]P,conventional,1,P5C11,19,5,C11,C,11,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5E11,19,5,E11,E,11,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5G10,19,5,G10,G,10,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5G11,19,5,G11,G,11,Lot663,Lot163_1,Kristin,whole
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6B10,19,6,B10,B,10,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6D10,19,6,D10,D,10,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6F10,19,6,F10,F,10,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6H10,19,6,H10,H,10,Lot163_1,Lot163,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1A11,20,1,A11,A,11,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1C11,20,1,C11,C,11,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1E11,20,1,E11,E,11,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,10,P1G11,20,1,G11,G,11,Lot163,Lot663,Michael,whole
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2B11,20,2,B11,B,11,Lot663,Lot663,Austin,whole
19843,cv-BaP-16S-01,B[a]P,conventional,1,P2D11,20,2,D11,D,11,Lot663,Lot663,Austin,whole
19843,cv-BaP-16S-01,B[a]P,conventional,5,P2F11,20,2,F11,F,11,Lot663,Lot663,Austin,whole
19843,cv-BaP-16S-01,B[a]P,conventional,10,P2H11,20,2,H11,H,11,Lot663,Lot663,Austin,whole
19737,cv-BaP-16S-02,B[a]P,conventional,0,P3B11,20,3,B11,B,11,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3D11,20,3,D11,D,11,Lot163,Lot663,Michael,partial
19737,cv-BaP-16S-02,B[a]P,conventional,5,P3F11,20,3,F11,F,11,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,10,P3H11,20,3,H11,H,11,Lot163,Lot663,Michael,whole
19738,cv-BaP-16S-02,B[a]P,conventional,0,P4B11,20,4,B11,B,11,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,1,P4D11,20,4,D11,D,11,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,5,P4F11,20,4,F11,F,11,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,10,P4H11,20,4,H11,H,11,Lot663,Lot163,Keaton,partial
19902,cv-BaP-16S-03,B[a]P,conventional,0,P5B11,20,5,B11,B,11,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,1,P5D11,20,5,D11,D,11,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5F11,20,5,F11,F,11,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5H10,20,5,H10,H,10,Lot663,Lot163_1,Kristin,partial
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5H11,20,5,H11,H,11,Lot663,Lot163_1,Kristin,partial
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6C10,20,6,C10,C,10,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6E10,20,6,E10,E,10,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6G10,20,6,G10,G,10,Lot163_1,Lot163,Michael,partial
NA,cv-BaP-16S-03,NA,NA,NA,Lot163,21,NA,NA,NA,NA,Lot163,Lot163,NA,kit_control
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1A12,21,1,A12,A,12,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1C12,21,1,C12,C,12,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1E12,21,1,E12,E,12,Lot163,Lot663,Michael,partial
19842,cv-BaP-16S-01,B[a]P,conventional,10,P1G12,21,1,G12,G,12,Lot163,Lot663,Michael,whole
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A12,21,2,A12,A,12,Lot663,Lot663,Austin,whole
19843,cv-BaP-16S-01,B[a]P,conventional,10,P2G12,21,2,G12,G,12,Lot663,Lot663,Austin,whole
19737,cv-BaP-16S-02,B[a]P,conventional,0,P3A12,21,3,A12,A,12,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3C12,21,3,C12,C,12,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,10,P3G12,21,3,G12,G,12,Lot163,Lot163,Michael,whole
19738,cv-BaP-16S-02,B[a]P,conventional,0,P4A12,21,4,A12,A,12,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,1,P4C12,21,4,C12,C,12,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,5,P4E12,21,4,E12,E,12,Lot663,Lot163,Keaton,whole
19902,cv-BaP-16S-03,B[a]P,conventional,0,P5A12,21,5,A12,A,12,Lot663,Lot163_1,,partial
19902,cv-BaP-16S-03,B[a]P,conventional,1,P5C12,21,5,C12,C,12,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5E12,21,5,E12,E,12,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5G12,21,5,G12,G,12,Lot663,Lot163_1,Kristin,whole
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6A11,21,6,A11,A,11,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6A12,21,6,A12,A,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6C11,21,6,C11,C,11,Lot163_1,Lot163,Michael,partial
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6C12,21,6,C12,C,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6E11,21,6,E11,E,11,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6E12,21,6,E12,E,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6G11,21,6,G11,G,11,Lot163_1,Lot163,Michael,partial
NA,cv-BaP-16S-03,NA,NA,NA,Lot663,22,NA,NA,NA,NA,Lot663,Lot663,NA,kit_control
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1D12,22,1,D12,D,12,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1F12,22,1,F12,F,12,Lot163,Lot663,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,10,P1H12,22,1,H12,H,12,Lot163,Lot663,Michael,whole
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2B12,22,2,B12,B,12,Lot663,Lot663,Austin,whole
19843,cv-BaP-16S-01,B[a]P,conventional,5,P2F12,22,2,F12,F,12,Lot663,Lot663,Austin,partial
19843,cv-BaP-16S-01,B[a]P,conventional,10,P2H12,22,2,H12,H,12,Lot663,Lot663,Austin,whole
19737,cv-BaP-16S-02,B[a]P,conventional,0,P3B12,22,3,B12,B,12,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3D12,22,3,D12,D,12,Lot163,Lot663,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,5,P3F12,22,3,F12,F,12,Lot163,Lot163,Michael,whole
19737,cv-BaP-16S-02,B[a]P,conventional,10,P3H12,22,3,H12,H,12,Lot163,Lot163,Michael,whole
19738,cv-BaP-16S-02,B[a]P,conventional,0,P4B12,22,4,B12,B,12,Lot663,Lot163,Keaton,partial
19738,cv-BaP-16S-02,B[a]P,conventional,1,P4D12,22,4,D12,D,12,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,5,P4F12,22,4,F12,F,12,Lot663,Lot163,Keaton,whole
19738,cv-BaP-16S-02,B[a]P,conventional,10,P4H12,22,4,H12,H,12,Lot663,Lot163,Keaton,whole
19902,cv-BaP-16S-03,B[a]P,conventional,1,P5D12,22,5,D12,D,12,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5F12,22,5,F12,F,12,Lot663,Lot163_1,Kristin,whole
19902,cv-BaP-16S-03,B[a]P,conventional,10,P5H12,22,5,H12,H,12,Lot663,Lot163_1,Kristin,whole
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6B11,22,6,B11,B,11,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6B12,22,6,B12,B,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6D11,22,6,D11,D,11,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6F11,22,6,F11,F,11,Lot163_1,Lot163,Michael,partial
19903,cv-BaP-16S-03,B[a]P,conventional,5,P6F12,22,6,F12,F,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6H11,22,6,H11,H,11,Lot163_1,Lot163,Michael,whole
NA,cv-BaP-16S-03,NA,NA,NA,Lot163_1,23,NA,NA,NA,NA,Lot163_1,Lot163_1,NA,kit_control
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1B12,23,1,B12,B,12,Lot163,Lot663,Michael,whole
19843,cv-BaP-16S-01,B[a]P,conventional,1,P2C12,23,2,C12,C,12,Lot663,Lot663,Austin,whole
19737,cv-BaP-16S-02,B[a]P,conventional,5,P3E12,23,3,E12,E,12,Lot163,Lot663,Michael,whole
19738,cv-BaP-16S-02,B[a]P,conventional,10,P4G12,23,4,G12,G,12,Lot663,Lot163,Keaton,whole
19902,cv-BaP-16S-03,B[a]P,conventional,0,P5B12,23,5,B12,B,12,Lot663,Lot163_1,Kristin,whole
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6D12,23,6,D12,D,12,Lot163_1,Lot163,Michael,whole
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6G12,23,6,G12,G,12,Lot163_1,Lot163,Michael,whole
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1A03,NA,1,A03,A,3,NA,NA,Kristin,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1A06,NA,1,A06,A,6,NA,NA,Michael,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1B02,NA,1,B02,B,2,NA,NA,Kristin,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1B06,NA,1,B06,B,6,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1B08,NA,1,B08,B,8,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,0,P1B10,NA,1,B10,B,10,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1C01,NA,1,C01,C,1,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1C08,NA,1,C08,C,8,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1D02,NA,1,D02,D,2,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,1,P1D09,NA,1,D09,D,9,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1F02,NA,1,F02,F,2,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1F03,NA,1,F03,F,3,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1F07,NA,1,F07,F,7,NA,NA,NA,no gut
19842,cv-BaP-16S-01,B[a]P,conventional,5,P1F10,NA,1,F10,F,10,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A03,NA,2,A03,A,3,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A07,NA,2,A07,A,7,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A08,NA,2,A08,A,8,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A09,NA,2,A09,A,9,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2A11,NA,2,A11,A,11,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2B01,NA,2,B01,B,1,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2B04,NA,2,B04,B,4,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,0,P2B05,NA,2,B05,B,5,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,1,P2D06,NA,2,D06,D,6,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,1,P2D12,NA,2,D12,D,12,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,5,P2E09,NA,2,E09,E,9,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,5,P2E12,NA,2,E12,E,12,NA,NA,NA,no gut
19843,cv-BaP-16S-01,B[a]P,conventional,5,P2F05,NA,2,F05,F,5,NA,NA,NA,no gut
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3C02,NA,3,C02,C,2,NA,NA,NA,no gut
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3C09,NA,3,C09,C,9,NA,NA,NA,no gut
19737,cv-BaP-16S-02,B[a]P,conventional,1,P3D04,NA,3,D04,D,4,NA,NA,NA,no gut
19738,cv-BaP-16S-02,B[a]P,conventional,1,P4C09,NA,4,C09,C,9,NA,NA,NA,no gut
19902,cv-BaP-16S-03,B[a]P,conventional,0,P5A02,NA,5,A02,A,2,NA,NA,NA,no gut
19902,cv-BaP-16S-03,B[a]P,conventional,1,P5D01,NA,5,D01,D,1,NA,NA,NA,no gut
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5E08,NA,5,E08,E,8,NA,NA,NA,no gut
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5E10,NA,5,E10,E,10,NA,NA,NA,no gut
19902,cv-BaP-16S-03,B[a]P,conventional,5,P5F04,NA,5,F04,F,4,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6A10,NA,6,A10,A,10,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,0,P6B06,NA,6,B06,B,6,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6C04,NA,6,C04,C,4,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,1,P6C07,NA,6,C07,C,7,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6H05,NA,6,H05,H,5,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6H06,NA,6,H06,H,6,NA,NA,NA,no gut
19903,cv-BaP-16S-03,B[a]P,conventional,10,P6H12,na,6,H12,H,12,NA,NA,NA,no gut
