"chemical.id","bottle.id","conc","plate.id","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92"
1174,"P737470",0,19737,"A01",0,0,0,3.99100011587143,0,0.061999998986721,0.291999995708466,0,0.737999975681305,0,0.896000027656555,0,3.86499994620681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96599984169006,0.64300000667572,2.26599997282028,0,1.88100004196167,0.137999996542931,0,1.20099997520447,0.300000011920929,3.99899999797344,4.71499991416931,5.05100011825561,4.79200011491775,6.50500023365021,3.00699990987778,3.07799994945526,2.59799998998642,0.963000006973744,3.68400007486344,4.34899997711182,0,0,0,0,0,0,1.84800004959106,1.6850000321865,0,0,0,0,0,0,0,3.37299990653992,5.78100001811981,0.488000005483627,9.057000041008,0,0,1.17400002479553,1.82700002193451,2.86500000953674,0.541000008583069,2.29500007629395,0,0,0,2.58799993991852,0,0,0,0,0,0,0,0,0,0,0,0,2.00999996066093
1174,"P737470",0,19737,"A02",0,0,0,2.99499988555908,2.12899994850159,3.21200001239777,2.68300008773804,1.00199997425079,0,0,0.503000020980835,0,2.78100001811981,0,0,0,0,0,0,0,0,0.583999991416931,0,0,0,0,0,0,0,0,2.45699995756149,0.638999998569489,0.865000009536743,0,0,0,0,0,0,2.26699993014336,0,0,0,0,0,0,0,0,0.700999975204468,0,0,0,0,0,0,0,0,0.883000016212463,0.0350000001490116,0.388000011444092,0,0,0,0,0,0,4.35000002384186,0,0,0,0,0,0,0,0,1.84700000286102,1.84999997913838,0.319999992847443,1.72200000286102,1.67999994754791,0.765999972820282,0,0,0,1.87300002574921,0.0199999995529652,0,0,1.35599994659424,0.28099998831749,0,0,0
1174,"P737470",0,19737,"A03",0,0,0,0.159999996423721,0,0,0,0,0,0,0,0,0.846000015735626,0,0,0,0,0,0,0,0,0,0.123000003397465,0,0,0,0,0,0,0,0.151999995112419,0,0,0,0,0,0,0,0,0.377000004053116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17399999499321,0,0,0,0,0,0,0,0.234999999403954,0,0,0,0,0,0,0,0,0.199000000953674,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A04",0,0,0,4.31100004911422,0.565999984741211,1.34200000762939,0.374000012874603,1.02199995517731,0,0.45100000500679,0.483999997377396,0,0,0,0,0,0,0,0,0.138999998569489,0,0,0,0,0,0,0,0,0,0,0.847000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A05",0,0,0,4.46900012344122,0,0,0,0,0,0,0,0,0.418999999761581,1.93299996852875,0.061999998986721,0,1.11099994182587,0,0.216999992728233,0,0,0.574999988079071,0.287000000476837,0,0.268999993801117,0,0,0,0,0,2.12100005149841,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199000000953674,0,0,0,0,0,0,0,0,0.421999990940094,0.388999998569489,0,0,0,0,0,0,0,0.532999992370605,0,0,0.148000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A06",0,0,0,3.07200002670288,0,0,0,0,0,0,0,0,3.41499996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606000006198883,0.189999997615814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A07",0,0,0,5.44600006565451,3.8260000012815,3.12599993497133,0,0,0,0,0,0,3.5550000667572,0,0,0,0,0,0,0,0,1.2039999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A08",0,0,0,3.20099991559983,0,0,0,0,0,0,0,0,0.254999995231628,0,0,0,0,0,0,0,0,0,0.846000015735626,0,0.305999994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03099998086691,1.81299994885922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A09",1.94400000572205,0,0.141000002622604,3.54899992980063,0,0,2.05499997735024,0,0.912999987602234,0,0,0.691999971866608,11.9070000648499,2.54300010204315,0,0,0.172000005841255,0.42399999499321,0,0,0,3.66700011491776,0,0,0,0,0,0,0.061999998986721,0.74099999666214,6.0090000629425,0.344999998807907,0,0,0,0,0.333999991416931,0,0,2.03399991989136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36099982261658,0,0.493999987840652,0,0.199000000953674,0,0,0,0,0.395000010728836,1.51500004529953,1.39199995994568,0,0,0,0,0,0.566999971866608,2.3880000114441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A10",0,0,0,4.07599997520447,0,0,0,0,0,0,0,0,3.04500007629395,0,0,0,0,0,0,0,0,3.31699991226196,0,0,0,0,0,0,0,0,3.70500005036592,0,0,0,0,0.421000003814697,0,0.17399999499321,0,2.92499995231628,0.679000020027161,0.224999994039536,0,0,0.432000011205673,0,0,0.517000019550323,2.94200007617474,0.159999996423721,0,2.08799999952317,2.3220000565052,0,0.0549999997019768,0.873000025749207,0.0359999984502792,2.25,7.37100005149841,0,0,0.870000004768372,0,0,0,1.19900000095367,3.43999999761581,0,0,0.493000000715256,0,0,0,0.768999993801117,0.65200001001358,2.74099993333221,0,0,0,0,0,0,0,0,1.0349999666214,0,0,0,0,0,0.972000002861023,2.26600003242493,3.54200005531311
1174,"P737470",0,19737,"A11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"A12",0,0,0,3.69700008258224,0,0,0,0,0,0,0,0,2.7409999370575,0,0,0,0,1.16999995708466,0.333999991416931,0.732999980449677,0,3.16200008988381,0,0,0,0.0640000030398369,0,0.927999973297119,0.0359999984502792,0,3.65599999949336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810000002384186,0,0,0,0.967000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922999978065491,0,0.194000005722046,0.781000018119812,0,0,0,1.58800005912781,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B01",0,0,0,4.45900000631809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00300004705787,0,0,0,0,0,0,0,0,0.671999990940094,0,0,0,0,0,0,0,0,0.705999970436096,0,0,0,0,0,0,0,0,2.51500004529953,2.88199996948242,2.60999989509583,3.2409999370575,2.53200006484985,2.58899998664856,1.37100005149841,0,0,0.991999983787537,0,0,0,0,0.670000016689301,0,0,0
1174,"P737470",0,19737,"B02",0,0,0,3.3359998986125,0,0,0,0,0,0,0,0,1.69099998474121,0.0120000001043081,0.314000010490417,0,0,1.83700001239777,0.261000007390976,0,0,0,0,0,0,0,0,0,0,0.41499999165535,0.791999995708466,0.708999991416931,0,0,0,0,0,0,0,0,0.449999988079071,0.328000009059906,0,0,0,0,2.19099998474122,1.1710000038147,0,1.23000001907349,0,0,0,0,0,0,0,1.99799999780953,0,0,0,0,0,0,0,2.14399999380112,0,0,0,0,0,0.634999990463257,0,0,0,0.629999995231628,0,0,0,0.24600000679493,0.30799999833107,0,0,0,0,0.842999994754791,0,0,0,0,0,3.39800000190735,2.96099996566772
1174,"P737470",0,19737,"B03",0,1.05099999904633,0.222000002861023,0.523999989032745,4.73300004005432,8.02400016784668,6.99400019645691,7.38300013542175,8.05399990081787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B04",0,0,0.717000007629395,2.18499991111457,0,0,0,0,0,0,0,0,2.66199998557568,0,0.158000007271767,0,0,0,0,0,0,1.05099999904633,0,0,0,0,0,0,0,0,0,0.0949999988079071,0.382999986410141,0,0,0,0,0,0,0.976999998092651,0,0,0.179000005125999,0,0,0,0,0,0.58899998664856,1.23000001907349,1.23000001907349,0,0,0,0,0,0,0.137999996542931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17399999499321,0,0,0.261000007390976,0,0,0,0,0,0,0.550000011920929,0,0,0,0,0,0
1174,"P737470",0,19737,"B05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,"P737470",0,19737,"B06",0,0,0,3.33800003305078,0,0,0,0,0.141000002622604,0,0,0,1.76699995994568,0,0,0.731000006198883,0,0,0,0,0,1.74400001764297,0,0.76800000667572,0,0,0,0.123000003397465,0,0,0,0,0,0,0,0,0,0,0,0.501999974250793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061999998986721,1.57099997997284,0,0,0,0,0,0,0,0,1.54799995571374,0,0,0.0869999974966049,0.648999989032745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B07",0,0,0,3.33800005912781,0,0.231000006198883,0,0,0.108000002801418,0,0.486000001430511,0,1.74700005352498,0,0,1.02100002765656,0,0,0,0,0.0430000014603138,2.01300004124641,0,0,0,0,0,0,0,0,3.08599990606308,0.063000001013279,0,0.356000006198883,0,0,0,0,0,5.17799997329712,0.280000001192093,0,0,0,0,0.310000002384186,0,0,2.00899997353554,0.158999994397163,0.46000000834465,0.800999999046326,2.59199988842011,2.9779999256134,1.56200003623962,0.388999998569489,0.342000007629395,1.19099998474121,0,0,0,0,0,0,0,0,0.662999987602234,0.372999995946884,0,0.560999989509583,0.522000014781952,0,0,0,0,0.751999974250793,0,0,0,0.405000001192093,0,0,0.625,0,3.79600012302399,0.0219999998807907,0,0,0.625,0,0,0,0
1174,"P737470",0,19737,"B08",0,0,0,1.68299996852875,0,0,0,0,0,0,0,0,3.49000000953674,0,0,2.33699987828731,0,0,0,0,0,2.04499995708465,0,0,0,0,0,0,0,0,1.33299994468689,0,0,0,0,0,0,0,0,2.69700002670288,0,0,0,0,0,0,0,0,1.81700003147125,0,0,0,0.123000003397465,0,0,0,0,0.061999998986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B09",0,0,0,6.28599986433983,0,0,0,0,0,0,0,0,3.05299997329712,0,0,0,0,0,0,0,0,4.16700015962124,0,0,0.477999985218048,0.0769999995827675,5.89699983596802,0,0,0,2.40000009536743,0,0,0,0,0,0,0,0.555000007152557,2.18599995225668,0,0,0,0,0,0,0,0,3.0789999961853,0,0,0,0,0,0,0,0,4.10700005292892,0,0,0,0,0,0,0,0,2.76899990439415,0,0,0,0,0,0,0,0.819999992847442,3.75499996729195,0,0,0,0,0.133000001311302,0,2.52900004386902,2.47300004959106,2.49000006914138,0,0,0,0,0,0.146999999880791,0,1.02199995517731
1174,"P737470",0,19737,"B10",0,0,0,1.66299997270107,0.337000012397766,0,0,0,0.695999979972839,0,0,0,0.518999993801117,0,0,0,0,0,0.358999997377396,0,0,0.675000011920929,0,0,0,0,0,0,0,0,0.0270000007003546,0.503000020980835,0,0,0,0,0,0,0,0.0649999976158142,0,0,0,0,0,0,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0.24099999666214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65600001811981,3.16700005531311,1.85300004482269,0.936999976634979,4.68400001525879,0,0,0,0,1.38300001621246,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B11",0,0,0,2.81100010871887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968999981880188,0.512000024318695,0,0,0,0.492000013589859,0,0.550999999046326,3.17399995028973,0,0,0,0,0,0,0,0,0.324999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19737,"B12",0,0,0,5.16299998760223,0,0,0,0,0,0,0,0,0,0.123000003397465,0,0,0,0,0,0,0,1.08599996566772,0,0,0,0,0,0,0,0.386000007390976,0.671999990940094,0,0.0860000029206276,0.625,0,0,0,0.662000000476837,0.171000003814697,2.47300007194281,0.439999997615814,0.188999995589256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52199994027615,0.0410000011324883,0,0.263000011444092,0.160999998450279,0,0,0.158000007271767,0,2.5770000219345,0.136999994516373,0,0,0,0,0,0,0,5.48300006985664,3.94400006532669,1.45399996638298,4.37599992752075,0.0759999975562096,2.4650000333786,0.860000014305114,2.19200003147125,0.864000022411346
1174,"P737470",0,19738,"A01",0,0,0,2.625,0,1.07700002193451,1.23000001907349,0.214000001549721,0.0579999983310699,0,0.898000001907349,0.818000018596649,2.98500001430511,0.0579999983310699,0,1.01400005817413,0,0,0,0,0,1.85100004076958,0,0,0,0,0,0,0,0,0.561999976634979,0.444999992847443,0,0,0,0,0,0.788999974727631,0,1.28600001335144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144999995827675,0,0,0,0,0,0,0,0.547999978065491,2.13199993781746,0,0,0,0,0,0,0,0,0,0,0,0,0.114000000059605,0,0,0,0,1.24000000953674,2.16200006008148,0,0.331999987363815,0.0370000004768372,0.180999994277954,0,0.11599999666214,0
1174,"P737470",0,19738,"A02",0,0,0,4.71799993515015,0,0,0,0,0.252999998629093,0,0,0,4.86999988555908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A03",0,0.0869999974966049,2.06100010871887,3.89900001883507,0,0,0,0,0,0,0,0.753000020980835,0.556999981403351,0,0,0.958000004291534,0,0.451999992132187,0,0,0,3.88199996948242,2.65600001811982,0.619000017642975,0.100000001490116,0.0240000002086163,0,0,0,0,1.11699998378754,0,0,0,0,0,0,1.8400000333786,0.211000002920628,4.35599982738495,3.27199998497963,0.938000023365021,0,0,0,0.892000019550323,0.568000018596649,0,3.34000004827976,0,0.119999997317791,0,0,0,0,0,0,0.136000007390976,0,0.103000000119209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42399999499321,0,0,0,0,0,0.819999992847443,0,0,0,0,0.592999994754791,0,0,0
1174,"P737470",0,19738,"A04",0,0,0,4.03299999237061,0,0.261999994516373,0,0,0,0,0,1.60099995136261,0.763000011444092,0.342999994754791,0.101999998092651,0,0,0,0,0,0,0.300999999046326,0,0,0,0,0,0,0,1.68299996852875,0.643999993801117,0,0,0,0,0,0,0,0,1.61500000953674,0,0,0,0,0,0,0,0,0,0.458999991416931,0,0,0,0,0,0,0,0.578999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640999972820282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A05",0,0,0,4.31400012969971,0,0,0,0,0,0,0,1.87600001692772,1.36999998614192,0,0,0,0,0,0.860000014305115,0,0,3.49599993228913,0.662000000476837,0.0839999988675117,0.63400000333786,0,1.92500000819564,0.476000010967255,1.85399994626641,1.18799996376038,1.9510000012815,0,1.82599997520447,0,0.778999984264374,0.164000004529953,0,0.610000014305115,1.0460000038147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A06",0,0,0,6.16599994897842,0.768999993801117,1.11400001123548,0.453999996185303,0.0199999995529652,0,0,0,0,0.880999982357025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A07",0,0,0,3.06800007820129,0,0,0,0,0,0,0,0,5.58199989795685,0,0,0.319000005722046,0,0,1.52300000190735,0,0.238999992609024,4.11899995803832,0,0,0,0,0,0,0,4.36799991130828,1.59600001573563,0.206000000238419,0,0,0,0,0,2.57099997997284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A08",0,0,0,3.72900007665157,0,0,0,0,0,0,0,1.99899995326996,0.684000015258789,0,0,0,0,0,0,0,0,2.73300004005432,0,0,0,0,0,0,0,2.00799989700317,0.428999990224838,0,0,0,0,0,0,0,0,2.38599991798401,0,0,0.301999986171722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A09",0,0,0,5.22500018775463,0,0,0,0,0,0,0,0,2.65700006484985,0.0480000004172325,0,0,0,0,0,0,0,1.36099994182587,0,0,0.17399999499321,0.546000003814697,0,0,0,0,0.888999998569489,0.361999988555908,0.30799999833107,0,0,0,0,0,0,0.185000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2039999961853,0,1.14099994301796,0,0,0,0,0,0,2.22900009155273,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A10",0,0,0,2.37400007247925,0,0,0,0,0,0,0,0,0.558000028133392,0,0.788999974727631,0,0,0,0,0,0,2.83800005912781,0.0829999968409538,0,0,0,0,0,0,0,0,0,0,0,0,0.0189999993890524,0,0,0.232999995350838,1.48300004005432,0.384999990463257,0.122000001370907,0,0.660000026226044,0.987999975681305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A11",0,0,0,2.19399997591973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65699994564056,2.0089999884367,5.51299979165196,2.30000005662441,1.42599996924401,2.77700002864003,2.03199994564057,0,1.26399999856949,1.47500002384186,1.24699995294213,1.38800000399351,6.11199998855591,0,0,0.209999993443489,0,0.384999990463257,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"A12",0,0,0,3.53999992832541,0,0,0,0,0,0,0,1.11000001430511,2.08399996161461,0,0,0,0,0,0,0,0,0.523999989032745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B01",0,0,0,2.78999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22300004959106,0.716000020503998,2.67000006884336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B03",0,0,0,3.31900000572205,0,0,0,0,0,0,0,0,3.925999969244,0,0,0,0,0,0,0,0,1.62199997901917,0,0,0,0,0,0,0,1.38699996471405,1.04200001806021,0,0,0,0,0,0,0,0,0,0.558000028133392,0.888999998569489,1.95200002193451,0.943000018596649,0.439000010490417,0,0,0,0.572000026702881,0,0,0,0,0,0,0,0,2.46799993515015,0,0,0.882000029087067,0.317999988794327,2.16899991035461,0,0,0,2.57100002467633,0,0,0,0,0,0,0,0,5.16400015354156,0,0,1.20699998736382,0,0,0,0,0,3.30700016021729,0,0,0,0.499000012874603,0,0,0,0
1174,"P737470",0,19738,"B04",0,0,0,2.65899991989136,0,0,0,0,0,0,0,0,3.28399991989136,4.31400012969971,4.58199977874756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B05",0,0,0,2.54500007629395,0,0,0,0,0,0,0,1.09300005435944,0.801000013947487,0,0,0,0,0.352999985218048,0.232999995350838,0,0,2.79699992015958,0,0,0,0.125,0,0,0,0,0.595000028610229,0,0,0,0,0,0,0,0,0,0,0,0,0.307000011205673,0.248999997973442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446000009775162,0,0,0,0,0,0,0,0,1.99199998378754,0,0,0,0,0,0,0,0.549000024795532,1.30200005508959,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B06",0,0,0,3.58599996566772,2.20000004768372,0,0,0,0,3.01900005340577,0,0,4.64300012588501,0,2.86400008201599,0.591000020503998,0,0,0,0,1.19700002670288,4.58499985933304,0,0.444999992847443,1.9619999602437,0,0,0,0,3.44199991226196,0.916999980807304,0,0,0,0,0,0,0,0,4.35699987411499,0,0,0,0,0,0,2.65900008380413,3.51799988746643,0.510000001639128,0,0,0,0,2.95299996435643,0.47299998998642,6.07600012421608,0.943000003695488,2.78399988636374,1.06600001268089,0,0,0,0,0,0,0,4.59999990463257,2.56799992918968,1.74600005149841,0,0.744000017642975,0,0,0,0,4.45799996331334,0,0,0,0,2.08700001239776,0,0,0.902999997138977,3.42699990794063,0,0,0,0.621999979019165,0.061999998986721,0.210999995470047,0,0
1174,"P737470",0,19738,"B07",0,0,0,0.741999983787537,0,0,0,0,0,0,0,0,0.578999996185303,0,0,0,0,0,0,0,0,0.250999987125397,0.316000014543533,0,0,0,0,0,0,0,0.558000028133392,0.718999981880188,0,0,0,1.25699996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500000007450581,0,0,0,0,0,0.247999995946884,0,0,0.218999996781349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542999982833862
1174,"P737470",0,19738,"B08",0,0,0,2.41199994087219,0.444999992847443,0.17399999499321,0,0,0,0,0,0,2.69800007343292,1.06299996376038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.261999994516373,0,0,0,1.49600005149841,0.700999975204468,0,0,0,0.563000023365021,0.0810000002384186,0,0,0,2.09400004148483,0,0,0,0,0,0,0,0,0,0,0,0,0.741999983787537,0.65200001001358,0.595000028610229,0.921000003814697,1.15199995040894,0,0,0,0,0,0,0,0,0,1.27400004863739,0.246999993920326,0,0,0,0,0,0.63400000333786,0
1174,"P737470",0,19738,"B09",0,0,0,3.22399997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B10",0,0,0,1.15799999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508000016212463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P737470",0,19738,"B11",0,0,0,3.34800004959106,0,0,0,0,0,0,0,1.21599996089935,3.04199993610382,0,0,0,0,0,0.564999997615814,0,0,0,0,0,0,0,0,0,0,0,1.01300001144409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275999993085861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
